trip_id,trip_start_timestamp,trip_end_timestamp,driver_id,driver_name,source_location_address1,source_city,source_province_state,source_country,destination_location_address1,destination_city,destination_province_state,destination_country,total_distance,total_fare,trip_status,delay_start_time_mins,payment_method,payment_Status,customer_id,customer_name
138,2022-12-15T15:17:52.9070000,2022-12-15T17:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,186,740,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,21,ABC17
139,2022-12-15T17:17:52.9070000,2022-12-15T19:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,165,1639,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,22,ABC18
140,2022-12-15T19:17:52.9070000,2022-12-15T21:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,110,1243,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,23,ABC19
141,2022-12-15T21:17:52.9070000,2022-12-15T23:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,269,1449,Completed,10,Cash,Cleared,24,ABC20
142,2022-12-15T23:17:52.9070000,2022-12-16T01:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,292,1419,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,25,ABC21
143,2022-12-16T01:17:52.9070000,2022-12-16T03:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,151,1955,Completed,10,Cash,Cleared,26,ABC22
144,2022-12-16T03:17:52.9070000,2022-12-16T05:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,337,1622,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,27,ABC23
145,2022-12-16T05:17:52.9070000,2022-12-16T07:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,167,10,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,28,ABC24
146,2022-12-16T07:17:52.9070000,2022-12-16T09:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,385,401,Completed,4,Wallet,Completed,29,ABC25
147,2022-12-16T09:17:52.9070000,2022-12-16T11:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,101,364,Completed,9,Wallet,Completed,30,ABC26
148,2022-12-16T11:17:52.9070000,2022-12-16T13:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,281,1433,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,31,ABC27
149,2022-12-16T13:17:52.9070000,2022-12-16T15:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,152,1573,Completed,4,Cash,Cleared,32,ABC28
150,2022-12-16T15:17:52.9070000,2022-12-16T17:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,236,1847,Completed,8,Cash,Cleared,33,ABC29
151,2022-12-16T17:17:52.9070000,2022-12-16T19:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,207,1551,Completed,6,Cash,Cleared,34,ABC30
152,2022-12-16T19:17:52.9070000,2022-12-16T21:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,72,1212,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,35,ABC31
153,2022-12-16T21:17:52.9070000,2022-12-16T23:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,332,1586,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,36,ABC32
154,2022-12-16T23:17:52.9070000,2022-12-17T01:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,400,1512,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,37,ABC33
155,2022-12-17T01:17:52.9070000,2022-12-17T03:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,330,1919,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,38,ABC34
156,2022-12-17T03:17:52.9070000,2022-12-17T05:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,101,1976,Completed,3,Cash,Cleared,39,ABC35
157,2022-12-17T05:17:52.9070000,2022-12-17T07:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,159,967,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,0,ABC36
158,2022-12-17T07:17:52.9070000,2022-12-17T09:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,289,1777,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,1,ABC37
159,2022-12-17T09:17:52.9070000,2022-12-17T11:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,372,1761,Completed,8,Wallet,Completed,2,ABC38
160,2022-12-17T11:17:52.9070000,2022-12-17T13:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,156,420,Completed,10,Wallet,Completed,3,ABC39
161,2022-12-17T13:17:52.9070000,2022-12-17T15:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,292,300,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,4,ABC0
162,2022-12-17T15:17:52.9070000,2022-12-17T17:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,87,1184,Completed,4,Cash,Cleared,5,ABC1
163,2022-12-17T17:17:52.9070000,2022-12-17T19:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,128,648,Completed,4,Wallet,Completed,6,ABC2
164,2022-12-17T19:17:52.9070000,2022-12-17T21:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,385,253,Completed,8,Cash,Cleared,7,ABC3
165,2022-12-17T21:17:52.9070000,2022-12-17T23:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,239,708,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,8,ABC4
166,2022-12-17T23:17:52.9070000,2022-12-18T01:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,219,415,Completed,8,Wallet,Completed,9,ABC5
167,2022-12-18T01:17:52.9070000,2022-12-18T03:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,186,969,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,10,ABC6
168,2022-12-18T03:17:52.9070000,2022-12-18T05:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,271,1766,Completed,7,Cash,Cleared,11,ABC7
169,2022-12-18T05:17:52.9070000,2022-12-18T07:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,285,1967,Completed,4,Wallet,Completed,12,ABC8
170,2022-12-18T07:17:52.9070000,2022-12-18T09:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,318,1262,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,13,ABC9
171,2022-12-18T09:17:52.9070000,2022-12-18T11:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,228,1638,Completed,10,Cash,Cleared,14,ABC10
172,2022-12-18T11:17:52.9070000,2022-12-18T13:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,330,942,Completed,3,Wallet,Completed,15,ABC11
173,2022-12-18T13:17:52.9070000,2022-12-18T15:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,191,1023,Completed,6,Cash,Cleared,16,ABC12
174,2022-12-18T15:17:52.9070000,2022-12-18T17:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,166,703,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,17,ABC13
175,2022-12-18T17:17:52.9070000,2022-12-18T19:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,359,712,Completed,8,Cash,Cleared,18,ABC14
176,2022-12-18T19:17:52.9070000,2022-12-18T21:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,111,1522,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,19,ABC15
177,2022-12-18T21:17:52.9070000,2022-12-18T23:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,340,1615,Completed,9,Wallet,Completed,20,ABC16
178,2022-12-18T23:17:52.9070000,2022-12-19T01:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,399,655,Completed,7,Wallet,Completed,21,ABC17
179,2022-12-19T01:17:52.9070000,2022-12-19T03:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,234,1479,Completed,10,Cash,Cleared,22,ABC18
180,2022-12-19T03:17:52.9070000,2022-12-19T05:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,251,886,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,23,ABC19
181,2022-12-19T05:17:52.9070000,2022-12-19T07:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,93,2000,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,24,ABC20
182,2022-12-19T07:17:52.9070000,2022-12-19T09:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,227,873,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,25,ABC21
183,2022-12-19T09:17:52.9070000,2022-12-19T11:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,102,1959,Completed,6,Wallet,Completed,26,ABC22
184,2022-12-19T11:17:52.9070000,2022-12-19T13:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,373,1902,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,27,ABC23
185,2022-12-19T13:17:52.9070000,2022-12-19T15:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,68,347,Completed,8,Cash,Cleared,28,ABC24
186,2022-12-19T15:17:52.9070000,2022-12-19T17:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,229,505,Completed,2,Cash,Cleared,29,ABC25
187,2022-12-19T17:17:52.9070000,2022-12-19T19:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,394,984,Completed,0,Cash,Cleared,30,ABC26
188,2022-12-19T19:17:52.9070000,2022-12-19T21:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,398,1811,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,31,ABC27
189,2022-12-19T21:17:52.9070000,2022-12-19T23:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,55,757,Completed,7,Cash,Cleared,32,ABC28
190,2022-12-19T23:17:52.9070000,2022-12-20T01:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,257,135,Completed,8,Cash,Cleared,33,ABC29
191,2022-12-20T01:17:52.9070000,2022-12-20T03:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,89,872,Completed,0,Wallet,Completed,34,ABC30
192,2022-12-20T03:17:52.9070000,2022-12-20T05:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,127,1542,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,35,ABC31
193,2022-12-20T05:17:52.9070000,2022-12-20T07:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,281,87,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,36,ABC32
194,2022-12-20T07:17:52.9070000,2022-12-20T09:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,320,1297,Completed,1,Cash,Cleared,37,ABC33
195,2022-12-20T09:17:52.9070000,2022-12-20T11:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,121,1539,Completed,7,Wallet,Completed,38,ABC34
196,2022-12-20T11:17:52.9070000,2022-12-20T13:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,120,1200,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,39,ABC35
197,2022-12-20T13:17:52.9070000,2022-12-20T15:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,150,789,Completed,1,Cash,Cleared,0,ABC36
198,2022-12-20T15:17:52.9070000,2022-12-20T17:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,338,449,Completed,9,Wallet,Completed,1,ABC37
199,2022-12-20T17:17:52.9070000,2022-12-20T19:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,211,1580,Completed,0,Cash,Cleared,2,ABC38
200,2022-12-20T19:17:52.9070000,2022-12-20T21:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,269,1871,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,3,ABC39
201,2022-12-20T21:17:52.9070000,2022-12-20T23:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,393,986,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,4,ABC0
202,2022-12-20T23:17:52.9070000,2022-12-21T01:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,190,1928,Completed,9,Wallet,Completed,5,ABC1
203,2022-12-21T01:17:52.9070000,2022-12-21T03:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,69,1280,Completed,9,Cash,Cleared,6,ABC2
204,2022-12-21T03:17:52.9070000,2022-12-21T05:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,279,997,Completed,5,Wallet,Completed,7,ABC3
205,2022-12-21T05:17:52.9070000,2022-12-21T07:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,295,805,Completed,3,Wallet,Completed,8,ABC4
206,2022-12-21T07:17:52.9070000,2022-12-21T09:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,91,393,Completed,4,Wallet,Completed,9,ABC5
207,2022-12-21T09:17:52.9070000,2022-12-21T11:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,146,1726,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,10,ABC6
208,2022-12-21T11:17:52.9070000,2022-12-21T13:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,58,1141,Completed,5,Wallet,Completed,11,ABC7
209,2022-12-21T13:17:52.9070000,2022-12-21T15:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,146,1309,Completed,3,Wallet,Completed,12,ABC8
210,2022-12-21T15:17:52.9070000,2022-12-21T17:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,356,1310,Completed,8,Wallet,Completed,13,ABC9
211,2022-12-21T17:17:52.9070000,2022-12-21T19:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,246,1173,Completed,9,Cash,Cleared,14,ABC10
212,2022-12-21T19:17:52.9070000,2022-12-21T21:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,168,155,Completed,4,Cash,Cleared,15,ABC11
213,2022-12-21T21:17:52.9070000,2022-12-21T23:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,390,228,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,16,ABC12
214,2022-12-21T23:17:52.9070000,2022-12-22T01:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,267,340,Completed,5,Wallet,Completed,17,ABC13
215,2022-12-22T01:17:52.9070000,2022-12-22T03:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,315,1173,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,18,ABC14
216,2022-12-22T03:17:52.9070000,2022-12-22T05:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,251,162,Completed,10,Cash,Cleared,19,ABC15
217,2022-12-22T05:17:52.9070000,2022-12-22T07:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,55,787,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,20,ABC16
218,2022-12-22T07:17:52.9070000,2022-12-22T09:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,71,489,Completed,0,Cash,Cleared,21,ABC17
219,2022-12-22T09:17:52.9070000,2022-12-22T11:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,52,1743,Completed,2,Cash,Cleared,22,ABC18
220,2022-12-22T11:17:52.9070000,2022-12-22T13:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,253,876,Completed,5,Wallet,Completed,23,ABC19
221,2022-12-22T13:17:52.9070000,2022-12-22T15:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,289,1070,Completed,0,Wallet,Completed,24,ABC20
222,2022-12-22T15:17:52.9070000,2022-12-22T17:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,381,461,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,25,ABC21
223,2022-12-22T17:17:52.9070000,2022-12-22T19:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,83,1172,Completed,1,Wallet,Completed,26,ABC22
224,2022-12-22T19:17:52.9070000,2022-12-22T21:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,389,1831,Completed,6,Cash,Cleared,27,ABC23
225,2022-12-22T21:17:52.9070000,2022-12-22T23:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,251,489,Completed,4,Wallet,Completed,28,ABC24
226,2022-12-22T23:17:52.9070000,2022-12-23T01:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,214,1227,Completed,1,Cash,Cleared,29,ABC25
227,2022-12-23T01:17:52.9070000,2022-12-23T03:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,390,482,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,30,ABC26
228,2022-12-23T03:17:52.9070000,2022-12-23T05:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,54,321,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,31,ABC27
229,2022-12-23T05:17:52.9070000,2022-12-23T07:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,51,1978,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,32,ABC28
230,2022-12-23T07:17:52.9070000,2022-12-23T09:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,107,1649,Completed,0,Cash,Cleared,33,ABC29
231,2022-12-23T09:17:52.9070000,2022-12-23T11:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,353,1280,Completed,0,Cash,Cleared,34,ABC30
232,2022-12-23T11:17:52.9070000,2022-12-23T13:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,56,847,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,35,ABC31
233,2022-12-23T13:17:52.9070000,2022-12-23T15:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,248,1972,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,36,ABC32
234,2022-12-23T15:17:52.9070000,2022-12-23T17:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,101,1412,Completed,7,Cash,Cleared,37,ABC33
235,2022-12-23T17:17:52.9070000,2022-12-23T19:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,217,1452,Completed,6,Wallet,Completed,38,ABC34
236,2022-12-23T19:17:52.9070000,2022-12-23T21:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,98,1558,Completed,8,Cash,Cleared,39,ABC35
237,2022-12-23T21:17:52.9070000,2022-12-23T23:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,300,1985,Completed,3,Wallet,Completed,0,ABC36
238,2022-12-23T23:17:52.9070000,2022-12-24T01:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,135,1268,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,1,ABC37
239,2022-12-24T01:17:52.9070000,2022-12-24T03:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,239,1168,Completed,9,Wallet,Completed,2,ABC38
240,2022-12-24T03:17:52.9070000,2022-12-24T05:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,106,1296,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,3,ABC39
241,2022-12-24T05:17:52.9070000,2022-12-24T07:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,304,113,Completed,2,Cash,Cleared,4,ABC0
242,2022-12-24T07:17:52.9070000,2022-12-24T09:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,331,1518,Completed,0,Wallet,Completed,5,ABC1
243,2022-12-24T09:17:52.9070000,2022-12-24T11:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,139,578,Completed,10,Cash,Cleared,6,ABC2
244,2022-12-24T11:17:52.9070000,2022-12-24T13:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,184,94,Completed,6,Wallet,Completed,7,ABC3
245,2022-12-24T13:17:52.9070000,2022-12-24T15:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,156,833,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,8,ABC4
246,2022-12-24T15:17:52.9070000,2022-12-24T17:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,269,507,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,9,ABC5
247,2022-12-24T17:17:52.9070000,2022-12-24T19:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,139,614,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,10,ABC6
248,2022-12-24T19:17:52.9070000,2022-12-24T21:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,323,741,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,11,ABC7
249,2022-12-24T21:17:52.9070000,2022-12-24T23:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,383,159,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,12,ABC8
250,2022-12-24T23:17:52.9070000,2022-12-25T01:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,340,434,Completed,9,Wallet,Completed,13,ABC9
251,2022-12-25T01:17:52.9070000,2022-12-25T03:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,149,1909,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,14,ABC10
252,2022-12-25T03:17:52.9070000,2022-12-25T05:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,291,1533,Completed,8,Cash,Cleared,15,ABC11
253,2022-12-25T05:17:52.9070000,2022-12-25T07:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,209,1801,Completed,0,Cash,Cleared,16,ABC12
254,2022-12-25T07:17:52.9070000,2022-12-25T09:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,166,1855,Completed,5,Wallet,Completed,17,ABC13
255,2022-12-25T09:17:52.9070000,2022-12-25T11:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,218,576,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,18,ABC14
256,2022-12-25T11:17:52.9070000,2022-12-25T13:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,376,713,Completed,8,Wallet,Completed,19,ABC15
257,2022-12-25T13:17:52.9070000,2022-12-25T15:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,104,1294,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,20,ABC16
258,2022-12-25T15:17:52.9070000,2022-12-25T17:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,231,1944,Completed,8,Wallet,Completed,21,ABC17
259,2022-12-25T17:17:52.9070000,2022-12-25T19:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,61,1615,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,22,ABC18
260,2022-12-25T19:17:52.9070000,2022-12-25T21:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,318,1516,Completed,10,Cash,Cleared,23,ABC19
261,2022-12-25T21:17:52.9070000,2022-12-25T23:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,150,149,Completed,3,Wallet,Completed,24,ABC20
262,2022-12-25T23:17:52.9070000,2022-12-26T01:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,344,775,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,25,ABC21
263,2022-12-26T01:17:52.9070000,2022-12-26T03:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,101,1246,Completed,8,Cash,Cleared,26,ABC22
264,2022-12-26T03:17:52.9070000,2022-12-26T05:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,389,1131,Completed,9,Wallet,Completed,27,ABC23
